antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
LUNCH BAG SPACEBOY DESIGN | LUNCH BAG SUKI DESIGN,LUNCH BAG BLACK SKULL. | LUNCH BAG CARS BLUE,0.02695595003287311,0.02639963586709149,0.010064228999140242,0.3733583489681051,14.142556770395291,0.00935260173382088,1.5536796230025158
LUNCH BAG BLACK SKULL. | LUNCH BAG CARS BLUE,LUNCH BAG SPACEBOY DESIGN | LUNCH BAG SUKI DESIGN,0.02639963586709149,0.02695595003287311,0.010064228999140242,0.38122605363984674,14.14255677039529,0.00935260173382088,1.5725355853957903
RED RETROSPOT CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN | LUNCH BAG BLACK SKULL.,0.0521923835533303,0.01542507459667223,0.01137915339098771,0.2180232558139535,14.134340449866565,0.010574081981299461,1.2590846629693113
CHARLOTTE BAG SUKI DESIGN | LUNCH BAG BLACK SKULL.,RED RETROSPOT CHARLOTTE BAG,0.01542507459667223,0.0521923835533303,0.01137915339098771,0.7377049180327869,14.134340449866565,0.010574081981299461,3.6135165377029286
CHARLOTTE BAG PINK POLKADOT | RED RETROSPOT CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN,0.02639963586709149,0.04460628129267182,0.016638850958377586,0.6302681992337165,14.129584017515052,0.015461261374865995,2.5840182443794055
CHARLOTTE BAG SUKI DESIGN,CHARLOTTE BAG PINK POLKADOT | RED RETROSPOT CHARLOTTE BAG,0.04460628129267182,0.02639963586709149,0.016638850958377586,0.373015873015873,14.129584017515052,0.015461261374865995,1.5528309605157782
LUNCH BAG CARS BLUE | LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN | LUNCH BAG SUKI DESIGN,0.028018004349365296,0.02695595003287311,0.010671117179992919,0.38086642599277976,14.129215461829707,0.009915865254730606,1.571622168168479
LUNCH BAG SPACEBOY DESIGN | LUNCH BAG SUKI DESIGN,LUNCH BAG CARS BLUE | LUNCH BAG RED RETROSPOT,0.02695595003287311,0.028018004349365296,0.010671117179992919,0.3958724202626641,14.129215461829707,0.009915865254730606,1.6089018747881623
CHARLOTTE BAG SUKI DESIGN | WOODLAND CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG,0.02306175087240176,0.0521923835533303,0.016992869063874982,0.736842105263158,14.117809057527541,0.01578922131693124,3.6016689424973456
RED RETROSPOT CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN | WOODLAND CHARLOTTE BAG,0.0521923835533303,0.02306175087240176,0.016992869063874982,0.32558139534883723,14.11780905752754,0.01578922131693124,1.4485636107754043
ALARM CLOCK BAKELIKE GREEN | ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE IVORY,0.03236736964547615,0.0288271885905022,0.013149243918474688,0.40625000000000006,14.092598684210529,0.012216183649526051,1.6356594718475754
ALARM CLOCK BAKELIKE IVORY,ALARM CLOCK BAKELIKE GREEN | ALARM CLOCK BAKELIKE RED,0.0288271885905022,0.03236736964547615,0.013149243918474688,0.456140350877193,14.092598684210529,0.012216183649526051,1.7791954816196087
ALARM CLOCK BAKELIKE GREEN | ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE RED,0.021139938299701615,0.05315328983968037,0.015829666717240683,0.7488038277511961,14.087629006778688,0.014706009449603683,3.769351665209653
ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE GREEN | ALARM CLOCK BAKELIKE PINK,0.05315328983968037,0.021139938299701615,0.015829666717240683,0.2978116079923882,14.087629006778688,0.014706009449603683,1.3940134483021867
SET/6 RED SPOTTY PAPER PLATES,SET/20 RED RETROSPOT PAPER NAPKINS,0.02665250594244677,0.0498659788600617,0.018712385576290902,0.7020872865275143,14.079484702341318,0.01738333227839718,3.1893033703232327
SET/20 RED RETROSPOT PAPER NAPKINS,SET/6 RED SPOTTY PAPER PLATES,0.0498659788600617,0.02665250594244677,0.018712385576290902,0.3752535496957404,14.079484702341318,0.01738333227839718,1.5579880343193953
LUNCH BAG BLACK SKULL. | LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT | LUNCH BAG RED RETROSPOT,0.02639963586709149,0.030647853133060232,0.01137915339098771,0.43103448275862066,14.064100375554796,0.010570061228166821,1.7037098338873484
LUNCH BAG PINK POLKADOT | LUNCH BAG RED RETROSPOT,LUNCH BAG BLACK SKULL. | LUNCH BAG CARS BLUE,0.030647853133060232,0.02639963586709149,0.01137915339098771,0.3712871287128713,14.064100375554796,0.010570061228166821,1.5485612090932876
ALARM CLOCK BAKELIKE IVORY | ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE GREEN,0.018864107621504072,0.04956253476963536,0.013149243918474688,0.6970509383378016,14.064069595666686,0.01221429092858575,3.137284730362177
ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE IVORY | ALARM CLOCK BAKELIKE RED,0.04956253476963536,0.018864107621504072,0.013149243918474688,0.2653061224489796,14.064069595666686,0.01221429092858575,1.3354349646262864
GREEN REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER,0.05123147726698023,0.053861326050675166,0.03879026955950033,0.7571569595261599,14.057525409118083,0.03603087425836576,3.8960913687425447
ROSES REGENCY TEACUP AND SAUCER,GREEN REGENCY TEACUP AND SAUCER,0.053861326050675166,0.05123147726698023,0.03879026955950033,0.72018779342723,14.057525409118083,0.03603087425836576,3.390733143324383
LUNCH BAG BLACK SKULL. | LUNCH BAG SUKI DESIGN,LUNCH BAG CARS BLUE | LUNCH BAG RED RETROSPOT,0.02953522480149699,0.028018004349365296,0.011632023466342994,0.39383561643835624,14.056519212699671,0.01080450540939517,1.6034957216383356
LUNCH BAG CARS BLUE | LUNCH BAG RED RETROSPOT,LUNCH BAG BLACK SKULL. | LUNCH BAG SUKI DESIGN,0.028018004349365296,0.02953522480149699,0.011632023466342994,0.4151624548736462,14.05651921269967,0.01080450540939517,1.6593749551233663
ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE IVORY | ALARM CLOCK BAKELIKE PINK,0.05315328983968037,0.013958428159611591,0.010418247104637637,0.19600380589914368,14.041968311752782,0.009676310726963447,1.2264256710109447
ALARM CLOCK BAKELIKE IVORY | ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE RED,0.013958428159611591,0.05315328983968037,0.010418247104637637,0.7463768115942029,14.04196831175278,0.009676310726963447,3.733281314346403
STRAWBERRY CHARLOTTE BAG,CHARLOTTE BAG PINK POLKADOT,0.036514438881302784,0.03752591918272392,0.019167551711930412,0.5249307479224378,13.988484742143346,0.01779731382946813,2.0259658494171235
CHARLOTTE BAG PINK POLKADOT,STRAWBERRY CHARLOTTE BAG,0.03752591918272392,0.036514438881302784,0.019167551711930412,0.5107816711590297,13.988484742143346,0.01779731382946813,1.9694388053721033
LUNCH BAG BLACK SKULL. | LUNCH BAG SUKI DESIGN,LUNCH BAG CARS BLUE | LUNCH BAG SPACEBOY DESIGN,0.02953522480149699,0.024427249279320284,0.010064228999140242,0.3407534246575343,13.949725601973967,0.009342764700393313,1.4798298348594208
LUNCH BAG CARS BLUE | LUNCH BAG SPACEBOY DESIGN,LUNCH BAG BLACK SKULL. | LUNCH BAG SUKI DESIGN,0.024427249279320284,0.02953522480149699,0.010064228999140242,0.412008281573499,13.949725601973967,0.009342764700393313,1.6504735437354825
ALARM CLOCK BAKELIKE IVORY | ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE PINK,0.018864107621504072,0.03959945380063723,0.010418247104637637,0.5522788203753352,13.946627222581741,0.009671238746389638,2.1450862498943852
ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE IVORY | ALARM CLOCK BAKELIKE RED,0.03959945380063723,0.018864107621504072,0.010418247104637637,0.26309067688378035,13.94662722258174,0.009671238746389638,1.331420110454701
PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN CIRCUS PARADE,0.03560410661002377,0.028877762605573256,0.014312446265108986,0.40198863636363635,13.920352551345328,0.013284279326641198,1.623919370844837
PLASTERS IN TIN CIRCUS PARADE,PLASTERS IN TIN WOODLAND ANIMALS,0.028877762605573256,0.03560410661002377,0.014312446265108986,0.4956217162872154,13.920352551345326,0.013284279326641198,1.9120488025197098
JUMBO BAG RED RETROSPOT | JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG BAROQUE BLACK WHITE | JUMBO STORAGE BAG SUKI,0.03439033024831841,0.021342234359985838,0.01021595104435341,0.29705882352941176,13.918824923334263,0.009481984556476489,1.392232804676171
JUMBO BAG BAROQUE BLACK WHITE | JUMBO STORAGE BAG SUKI,JUMBO BAG RED RETROSPOT | JUMBO SHOPPER VINTAGE RED PAISLEY,0.021342234359985838,0.03439033024831841,0.01021595104435341,0.4786729857819905,13.918824923334263,0.009481984556476489,1.8522149119782254
SPACEBOY LUNCH BOX,DOLLY GIRL LUNCH BOX,0.04551661356395084,0.042987912810398016,0.027208820108228393,0.5977777777777779,13.905717647058825,0.025252155892916694,2.379311818979674
DOLLY GIRL LUNCH BOX,SPACEBOY LUNCH BOX,0.042987912810398016,0.04551661356395084,0.027208820108228393,0.6329411764705882,13.905717647058824,0.025252155892916694,2.600355379713595
CHARLOTTE BAG PINK POLKADOT | RED RETROSPOT CHARLOTTE BAG,CHARLOTTE BAG APPLES DESIGN,0.02639963586709149,0.029484650786425936,0.010822839225206089,0.40996168582375475,13.904240846986454,0.010044455180776091,1.644834455485343
CHARLOTTE BAG APPLES DESIGN,CHARLOTTE BAG PINK POLKADOT | RED RETROSPOT CHARLOTTE BAG,0.029484650786425936,0.02639963586709149,0.010822839225206089,0.3670668953687821,13.904240846986452,0.010044455180776091,1.5382358056625627
ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE ORANGE | ALARM CLOCK BAKELIKE RED,0.04956253476963536,0.015273352551459061,0.01051939513477975,0.2122448979591837,13.896418434923639,0.009762409067899162,1.2500415990927074
ALARM CLOCK BAKELIKE ORANGE | ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE GREEN,0.015273352551459061,0.04956253476963536,0.01051939513477975,0.6887417218543046,13.896418434923637,0.009762409067899162,3.0535331329741497
LUNCH BAG BLACK SKULL. | LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN | LUNCH BAG WOODLAND,0.03241794366054721,0.022707732766904364,0.01021595104435341,0.31513260530421217,13.877766157416898,0.009479813042857143,1.4269802808574357
LUNCH BAG SUKI DESIGN | LUNCH BAG WOODLAND,LUNCH BAG BLACK SKULL. | LUNCH BAG RED RETROSPOT,0.022707732766904364,0.03241794366054721,0.01021595104435341,0.44988864142538976,13.877766157416898,0.009479813042857143,1.758883980957143
JUMBO BAG PEARS,JUMBO BAG APPLES | JUMBO BAG RED RETROSPOT,0.030091538967278612,0.027613412228796843,0.01153087543620088,0.3831932773109244,13.877070828331334,0.010699945366098513,1.5764850673674817
JUMBO BAG APPLES | JUMBO BAG RED RETROSPOT,JUMBO BAG PEARS,0.027613412228796843,0.030091538967278612,0.01153087543620088,0.4175824175824176,13.877070828331332,0.010699945366098513,1.6653145274335408
SET/20 RED RETROSPOT PAPER NAPKINS,SET/6 RED SPOTTY PAPER CUPS,0.0498659788600617,0.021645678450412178,0.014969908461032721,0.3002028397565923,13.868950351652101,0.013890525517012774,1.3980541464462226
SET/6 RED SPOTTY PAPER CUPS,SET/20 RED RETROSPOT PAPER NAPKINS,0.021645678450412178,0.0498659788600617,0.014969908461032721,0.6915887850467289,13.868950351652101,0.013890525517012774,3.080737583696163
WOODLAND CHARLOTTE BAG,LUNCH BAG RED RETROSPOT | RED RETROSPOT CHARLOTTE BAG,0.042128154554190056,0.01992616193799626,0.011632023466342994,0.2761104441776711,13.856679727728656,0.010792571036547268,1.353899680108871
LUNCH BAG RED RETROSPOT | RED RETROSPOT CHARLOTTE BAG,WOODLAND CHARLOTTE BAG,0.01992616193799626,0.042128154554190056,0.011632023466342994,0.583756345177665,13.856679727728654,0.010792571036547268,2.301228701863714
LUNCH BAG SUKI DESIGN | WOODLAND CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG,0.013857280129469478,0.0521923835533303,0.010013654984069186,0.7226277372262775,13.845463418774404,0.009290410504545972,3.417095880347205
RED RETROSPOT CHARLOTTE BAG,LUNCH BAG SUKI DESIGN | WOODLAND CHARLOTTE BAG,0.0521923835533303,0.013857280129469478,0.010013654984069186,0.19186046511627908,13.845463418774402,0.009290410504545972,1.2202629339405124
PLASTERS IN TIN CIRCUS PARADE,PLASTERS IN TIN SPACEBOY,0.028877762605573256,0.03403631214282102,0.013604410054114197,0.4711033274956217,13.841197763106878,0.01262151751208462,1.8263750522067856
PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN CIRCUS PARADE,0.03403631214282102,0.028877762605573256,0.013604410054114197,0.399702823179792,13.841197763106878,0.01262151751208462,1.617735806352597
LUNCH BAG CARS BLUE | LUNCH BAG PINK POLKADOT,LUNCH BAG BLACK SKULL. | LUNCH BAG RED RETROSPOT,0.02538815556567036,0.03241794366054721,0.01137915339098771,0.448207171314741,13.82589765742024,0.010556121594214601,1.7535241598642792
LUNCH BAG BLACK SKULL. | LUNCH BAG RED RETROSPOT,LUNCH BAG CARS BLUE | LUNCH BAG PINK POLKADOT,0.03241794366054721,0.02538815556567036,0.01137915339098771,0.35101404056162244,13.825897657420239,0.010556121594214601,1.5017456545250127
LUNCH BAG CARS BLUE | LUNCH BAG SUKI DESIGN,LUNCH BAG RED RETROSPOT | LUNCH BAG SPACEBOY DESIGN,0.02725939412329945,0.028321448439791636,0.010671117179992919,0.39146567717996283,13.822233633713223,0.009899091654829934,1.59675225393583
LUNCH BAG RED RETROSPOT | LUNCH BAG SPACEBOY DESIGN,LUNCH BAG CARS BLUE | LUNCH BAG SUKI DESIGN,0.028321448439791636,0.02725939412329945,0.010671117179992919,0.3767857142857142,13.822233633713223,0.009899091654829934,1.560844525188975
GREEN REGENCY TEACUP AND SAUCER | WHITE HANGING HEART T-LIGHT HOLDER,ROSES REGENCY TEACUP AND SAUCER,0.013604410054114197,0.053861326050675166,0.010114803014211297,0.7434944237918215,13.803864076653227,0.009382051448559569,3.6885696129328744
ROSES REGENCY TEACUP AND SAUCER,GREEN REGENCY TEACUP AND SAUCER | WHITE HANGING HEART T-LIGHT HOLDER,0.053861326050675166,0.013604410054114197,0.010114803014211297,0.1877934272300469,13.803864076653225,0.009382051448559569,1.2144639344420443
JUMBO BAG PEARS,JUMBO BAG APPLES,0.030091538967278612,0.04946138673949325,0.020533050118848935,0.6823529411764706,13.79566943341754,0.019044680872401836,2.992436375079373
JUMBO BAG APPLES,JUMBO BAG PEARS,0.04946138673949325,0.030091538967278612,0.020533050118848935,0.4151329243353783,13.795669433417538,0.019044680872401836,1.6583399910664363
LUNCH BAG BLACK SKULL. | LUNCH BAG WOODLAND,LUNCH BAG RED RETROSPOT | LUNCH BAG SUKI DESIGN,0.02245486269154908,0.033075405856470945,0.01021595104435341,0.45495495495495497,13.755083064716093,0.009473247347379097,1.7740269413211855
LUNCH BAG RED RETROSPOT | LUNCH BAG SUKI DESIGN,LUNCH BAG BLACK SKULL. | LUNCH BAG WOODLAND,0.033075405856470945,0.02245486269154908,0.01021595104435341,0.308868501529052,13.755083064716093,0.009473247347379097,1.4144126544241746
CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE I AM SO POORLY,0.04339250493096647,0.03322712790168411,0.019825013907854145,0.4568764568764569,13.750103777501039,0.018383205596538464,1.7800238718033372
HOT WATER BOTTLE I AM SO POORLY,CHOCOLATE HOT WATER BOTTLE,0.03322712790168411,0.04339250493096647,0.019825013907854145,0.5966514459665145,13.750103777501039,0.018383205596538464,2.371664619850397
JUMBO BAG RED RETROSPOT | WOODLAND CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG,0.015071056491174835,0.0521923835533303,0.010721691195063976,0.7114093959731543,13.63052130482285,0.009935096834122671,3.284263601175669
RED RETROSPOT CHARLOTTE BAG,JUMBO BAG RED RETROSPOT | WOODLAND CHARLOTTE BAG,0.0521923835533303,0.015071056491174835,0.010721691195063976,0.20542635658914726,13.630521304822848,0.009935096834122671,1.2395691093915946
RED RETROSPOT CHARLOTTE BAG,LUNCH BAG WOODLAND | WOODLAND CHARLOTTE BAG,0.0521923835533303,0.014160724219895818,0.010064228999140242,0.1928294573643411,13.617203073089701,0.009325147049262506,1.2213518998860355
LUNCH BAG WOODLAND | WOODLAND CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG,0.014160724219895818,0.0521923835533303,0.010064228999140242,0.7107142857142857,13.617203073089701,0.009325147049262506,3.2763720074699694
JUMBO BAG PINK POLKADOT | JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,0.023668639053254437,0.0334799979770394,0.010772265210135032,0.4551282051282051,13.594033232628398,0.009979839222512797,1.7738484743009628
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG PINK POLKADOT | JUMBO SHOPPER VINTAGE RED PAISLEY,0.0334799979770394,0.023668639053254437,0.010772265210135032,0.3217522658610272,13.594033232628398,0.009979839222512797,1.4394907816185871
JUMBO BAG RED RETROSPOT | JUMBO STORAGE BAG SUKI,JUMBO BAG BAROQUE BLACK WHITE | JUMBO BAG PINK POLKADOT,0.0366155869114449,0.020937642239417388,0.010418247104637637,0.28453038674033154,13.589418688445834,0.00965160304549951,1.3684192027387294
JUMBO BAG BAROQUE BLACK WHITE | JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT | JUMBO STORAGE BAG SUKI,0.020937642239417388,0.0366155869114449,0.010418247104637637,0.4975845410628019,13.589418688445832,0.00965160304549951,1.9175055145127973
CHARLOTTE BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT | RED RETROSPOT CHARLOTTE BAG,0.03752591918272392,0.021493956405199008,0.010923987255348202,0.29110512129380056,13.54358014904075,0.010117406784369714,1.3803260158694721
JUMBO BAG RED RETROSPOT | RED RETROSPOT CHARLOTTE BAG,CHARLOTTE BAG PINK POLKADOT,0.021493956405199008,0.03752591918272392,0.010923987255348202,0.5082352941176471,13.54358014904075,0.010117406784369714,1.9571841356332171
PACK OF 60 SPACEBOY CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES,0.026298487836949377,0.030394983057704952,0.010822839225206089,0.4115384615384615,13.539683860232945,0.010023497132958753,1.6476948000326581
PACK OF 60 DINOSAUR CAKE CASES,PACK OF 60 SPACEBOY CAKE CASES,0.030394983057704952,0.026298487836949377,0.010822839225206089,0.35607321131447583,13.539683860232943,0.010023497132958753,1.512130772118846
GREEN REGENCY TEACUP AND SAUCER | ROSES REGENCY TEACUP AND SAUCER,REGENCY TEA PLATE GREEN,0.03879026955950033,0.01926869974207252,0.010114803014211297,0.26075619295958274,13.532630455091418,0.00936736495715523,1.326668266839207
REGENCY TEA PLATE GREEN,GREEN REGENCY TEACUP AND SAUCER | ROSES REGENCY TEACUP AND SAUCER,0.01926869974207252,0.03879026955950033,0.010114803014211297,0.5249343832020997,13.532630455091418,0.00936736495715523,2.023319929822267
JUMBO BAG BAROQUE BLACK WHITE | JUMBO BAG RED RETROSPOT,JUMBO BAG PINK POLKADOT | JUMBO STORAGE BAG SUKI,0.029585798816568046,0.026045617761594093,0.010418247104637637,0.35213675213675216,13.520000000000001,0.009647666697489883,1.503333281291471
JUMBO BAG PINK POLKADOT | JUMBO STORAGE BAG SUKI,JUMBO BAG BAROQUE BLACK WHITE | JUMBO BAG RED RETROSPOT,0.026045617761594093,0.029585798816568046,0.010418247104637637,0.4,13.520000000000001,0.009647666697489883,1.6173570019723866
CHARLOTTE BAG PINK POLKADOT,RED RETROSPOT CHARLOTTE BAG,0.03752591918272392,0.0521923835533303,0.02639963586709149,0.7035040431266847,13.479055663511566,0.02444106869991549,3.1966965972883137
RED RETROSPOT CHARLOTTE BAG,CHARLOTTE BAG PINK POLKADOT,0.0521923835533303,0.03752591918272392,0.02639963586709149,0.5058139534883721,13.479055663511565,0.02444106869991549,1.9475946105949586
LUNCH BAG APPLE DESIGN | LUNCH BAG SUKI DESIGN,LUNCH BAG VINTAGE LEAF DESIGN,0.022707732766904364,0.03378344206746574,0.010317099074495524,0.45434298440979953,13.44868836936372,0.009549953700081317,1.7707397327008483
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG APPLE DESIGN | LUNCH BAG SUKI DESIGN,0.03378344206746574,0.022707732766904364,0.010317099074495524,0.3053892215568862,13.44868836936372,0.009549953700081317,1.406963867482129
ALARM CLOCK BAKELIKE PINK | ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE GREEN,0.02376978708339655,0.04956253476963536,0.015829666717240683,0.6659574468085107,13.43671081198437,0.014651575818453012,2.8452586538743403
ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE PINK | ALARM CLOCK BAKELIKE RED,0.04956253476963536,0.02376978708339655,0.015829666717240683,0.3193877551020408,13.436710811984367,0.014651575818453012,1.4343412423662238
REGENCY TEA PLATE GREEN,PINK REGENCY TEACUP AND SAUCER,0.01926869974207252,0.03868912152935822,0.010013654984069186,0.5196850393700788,13.432329782306626,0.009268165918035429,2.0014177305864185
PINK REGENCY TEACUP AND SAUCER,REGENCY TEA PLATE GREEN,0.03868912152935822,0.01926869974207252,0.010013654984069186,0.25882352941176473,13.432329782306626,0.009268165918035429,1.3232088971733942
JUMBO BAG VINTAGE LEAF,JUMBO BAG APPLES | JUMBO BAG PEARS,0.044454559247458655,0.020533050118848935,0.01223891164719567,0.2753128555176337,13.408278552094018,0.011326123954156261,1.351572133352483
JUMBO BAG APPLES | JUMBO BAG PEARS,JUMBO BAG VINTAGE LEAF,0.020533050118848935,0.044454559247458655,0.01223891164719567,0.5960591133004925,13.408278552094016,0.011326123954156261,2.365557615521535
JUMBO STORAGE BAG SUKI,JUMBO BAG TOYS | JUMBO SHOPPER VINTAGE RED PAISLEY,0.059879633844130885,0.013452688008901027,0.010772265210135032,0.17989864864864866,13.372691653119285,0.00996672317794271,1.2029577934062423
JUMBO BAG TOYS | JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI,0.013452688008901027,0.059879633844130885,0.010772265210135032,0.8007518796992481,13.372691653119285,0.00996672317794271,4.718339950895494
STRAWBERRY CHARLOTTE BAG,WOODLAND CHARLOTTE BAG,0.036514438881302784,0.042128154554190056,0.020533050118848935,0.5623268698060943,13.348006238506485,0.018994764194197884,2.188555292442642
WOODLAND CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG,0.042128154554190056,0.036514438881302784,0.020533050118848935,0.48739495798319327,13.348006238506484,0.018994764194197884,1.8795865864446717
JUMBO BAG WOODLAND ANIMALS | JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG PINK POLKADOT | JUMBO BAG RED RETROSPOT,0.01972386587771203,0.0417235624336216,0.010974561270419259,0.5564102564102564,13.335636363636365,0.010151611321038163,2.160276362143859
JUMBO BAG PINK POLKADOT | JUMBO BAG RED RETROSPOT,JUMBO BAG WOODLAND ANIMALS | JUMBO SHOPPER VINTAGE RED PAISLEY,0.0417235624336216,0.01972386587771203,0.010974561270419259,0.26303030303030306,13.335636363636365,0.010151611321038163,1.330144425412644
LUNCH BAG RED RETROSPOT | LUNCH BAG SUKI DESIGN,LUNCH BAG BLACK SKULL. | LUNCH BAG CARS BLUE,0.033075405856470945,0.02639963586709149,0.011632023466342994,0.3516819571865444,13.321469998945481,0.010758844795575895,1.5017326371295334
LUNCH BAG BLACK SKULL. | LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT | LUNCH BAG SUKI DESIGN,0.02639963586709149,0.033075405856470945,0.011632023466342994,0.44061302681992337,13.321469998945481,0.010758844795575895,1.728543281311377
LUNCH BAG RED RETROSPOT | LUNCH BAG SUKI DESIGN,LUNCH BAG CARS BLUE | LUNCH BAG SPACEBOY DESIGN,0.033075405856470945,0.024427249279320284,0.010671117179992919,0.3226299694189602,13.20778961764203,0.009863175996122213,1.4402360699126966
LUNCH BAG CARS BLUE | LUNCH BAG SPACEBOY DESIGN,LUNCH BAG RED RETROSPOT | LUNCH BAG SUKI DESIGN,0.024427249279320284,0.033075405856470945,0.010671117179992919,0.43685300207039335,13.20778961764203,0.009863175996122213,1.717002128571046
LUNCH BAG CARS BLUE | LUNCH BAG SUKI DESIGN,LUNCH BAG BLACK SKULL. | LUNCH BAG RED RETROSPOT,0.02725939412329945,0.03241794366054721,0.011632023466342994,0.4267161410018553,13.162961397862222,0.01074832996343322,1.6877887649416345
LUNCH BAG BLACK SKULL. | LUNCH BAG RED RETROSPOT,LUNCH BAG CARS BLUE | LUNCH BAG SUKI DESIGN,0.03241794366054721,0.02725939412329945,0.011632023466342994,0.358814352574103,13.162961397862222,0.01074832996343322,1.5170966626933458
LUNCH BAG APPLE DESIGN,LUNCH BAG SUKI DESIGN | LUNCH BAG VINTAGE LEAF DESIGN,0.05239467961361453,0.014969908461032721,0.010317099074495524,0.1969111969111969,13.153801001773974,0.009532755516834577,1.2265518928297718
LUNCH BAG SUKI DESIGN | LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG APPLE DESIGN,0.014969908461032721,0.05239467961361453,0.010317099074495524,0.6891891891891891,13.153801001773973,0.009532755516834577,3.0488171177648917
JUMBO BAG PINK POLKADOT | JUMBO BAG RED RETROSPOT | JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG WOODLAND ANIMALS,0.019116977696859355,0.04364537500632175,0.010974561270419259,0.5740740740740741,13.153147933565084,0.010140193609852343,2.2453543369416793
JUMBO BAG WOODLAND ANIMALS,JUMBO BAG PINK POLKADOT | JUMBO BAG RED RETROSPOT | JUMBO SHOPPER VINTAGE RED PAISLEY,0.04364537500632175,0.019116977696859355,0.010974561270419259,0.2514484356894554,13.153147933565084,0.010140193609852343,1.3103746876897993
JUMBO BAG RED RETROSPOT | JUMBO STORAGE BAG SUKI,JUMBO BAG BAROQUE BLACK WHITE | JUMBO SHOPPER VINTAGE RED PAISLEY,0.0366155869114449,0.02129166034491478,0.01021595104435341,0.27900552486187846,13.103981575044948,0.009436344404505219,1.3574422182189305
JUMBO BAG BAROQUE BLACK WHITE | JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG RED RETROSPOT | JUMBO STORAGE BAG SUKI,0.02129166034491478,0.0366155869114449,0.01021595104435341,0.47980997624703087,13.103981575044948,0.009436344404505219,1.8519855612341634
STRAWBERRY CHARLOTTE BAG,JUMBO BAG RED RETROSPOT | RED RETROSPOT CHARLOTTE BAG,0.036514438881302784,0.021493956405199008,0.010266525059424467,0.2811634349030471,13.081046113736356,0.009481685301949441,1.3612357677754265
JUMBO BAG RED RETROSPOT | RED RETROSPOT CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG,0.021493956405199008,0.036514438881302784,0.010266525059424467,0.4776470588235294,13.081046113736354,0.009481685301949441,1.8445106462857943
LUNCH BAG BLACK SKULL. | LUNCH BAG SUKI DESIGN,LUNCH BAG RED RETROSPOT | LUNCH BAG SPACEBOY DESIGN,0.02953522480149699,0.028321448439791636,0.010923987255348202,0.36986301369863017,13.05946673189824,0.01008750690897495,1.5420116144325047
LUNCH BAG RED RETROSPOT | LUNCH BAG SPACEBOY DESIGN,LUNCH BAG BLACK SKULL. | LUNCH BAG SUKI DESIGN,0.028321448439791636,0.02953522480149699,0.010923987255348202,0.3857142857142857,13.059466731898238,0.01008750690897495,1.5798263782301212
